name,type,count,shape0,shape1,shape2,mean0,mean1,mean2
1.2.826.0.1.3680043.7543.npz,C2,41163,55.0,69.0,81.0,190.5,123.5,137.5
1.2.826.0.1.3680043.7543.npz,C3,24878,33.0,62.0,76.0,155.5,124.0,135.0
1.2.826.0.1.3680043.7543.npz,C4,31178,58.0,61.0,74.0,124.0,128.5,134.0
1.2.826.0.1.3680043.7543.npz,C5,23043,58.0,64.0,76.0,101.0,133.0,131.0
1.2.826.0.1.3680043.7543.npz,C6,20309,37.0,74.0,76.0,92.5,139.0,129.0
1.2.826.0.1.3680043.7543.npz,C7,36858,42.0,80.0,100.0,66.0,148.0,126.0
1.2.826.0.1.3680043.21321.npz,C1,50677,36.0,85.0,150.0,205.0,78.5,129.0
1.2.826.0.1.3680043.21321.npz,C2,66051,58.0,92.0,111.0,190.0,82.0,133.5
1.2.826.0.1.3680043.21321.npz,C3,49227,37.0,86.0,108.0,158.5,78.0,134.0
1.2.826.0.1.3680043.21321.npz,C4,56780,39.0,88.0,108.0,133.5,85.0,134.0
1.2.826.0.1.3680043.21321.npz,C5,58984,34.0,94.0,106.0,113.0,91.0,133.0
1.2.826.0.1.3680043.21321.npz,C6,60118,38.0,92.0,110.0,93.0,91.0,136.0
1.2.826.0.1.3680043.21321.npz,C7,67473,38.0,124.0,130.0,75.0,110.0,135.0
1.2.826.0.1.3680043.15000.npz,C1,41248,27.0,85.0,138.0,213.5,76.5,120.0
1.2.826.0.1.3680043.15000.npz,C2,55548,53.0,97.0,99.0,195.5,69.5,118.5
1.2.826.0.1.3680043.15000.npz,C3,19561,35.0,78.0,93.0,173.5,61.0,120.5
1.2.826.0.1.3680043.15000.npz,C4,15847,24.0,76.0,92.0,163.0,57.0,123.0
1.2.826.0.1.3680043.15000.npz,C5,31005,24.0,82.0,93.0,149.0,63.0,121.5
1.2.826.0.1.3680043.15000.npz,C6,35320,27.0,108.0,94.0,133.5,80.0,122.0
1.2.826.0.1.3680043.15000.npz,C7,44424,52.0,144.0,109.0,107.0,108.0,125.5
1.2.826.0.1.3680043.32458.npz,C1,22015,23.0,67.0,115.0,210.5,91.5,157.5
1.2.826.0.1.3680043.32458.npz,C2,35626,40.0,77.0,85.0,200.0,97.5,154.5
1.2.826.0.1.3680043.32458.npz,C3,26854,25.0,67.0,83.0,175.5,96.5,152.5
1.2.826.0.1.3680043.32458.npz,C4,27481,25.0,70.0,84.0,158.5,101.0,152.0
1.2.826.0.1.3680043.32458.npz,C5,32691,39.0,80.0,89.0,134.5,105.0,153.5
1.2.826.0.1.3680043.32458.npz,C6,34730,41.0,91.0,89.0,119.5,113.5,149.5
1.2.826.0.1.3680043.32458.npz,C7,25175,27.0,94.0,120.0,110.5,121.0,141.0
1.2.826.0.1.3680043.30574.npz,C1,70334,78.0,151.0,157.0,159.0,113.5,115.5
1.2.826.0.1.3680043.30574.npz,C2,73997,59.0,95.0,109.0,163.5,95.5,120.5
1.2.826.0.1.3680043.30574.npz,C3,44599,36.0,86.0,101.0,132.0,101.0,119.5
1.2.826.0.1.3680043.30574.npz,C4,53492,55.0,83.0,112.0,119.5,112.5,118.0
1.2.826.0.1.3680043.30574.npz,C5,57773,57.0,84.0,115.0,98.5,127.0,118.5
1.2.826.0.1.3680043.30574.npz,C6,64789,45.0,106.0,113.0,81.5,150.0,118.5
1.2.826.0.1.3680043.30574.npz,C7,78508,53.0,121.0,139.0,66.5,170.5,118.5
1.2.826.0.1.3680043.14723.npz,C1,76176,50.0,98.0,178.0,172.0,96.0,129.0
1.2.826.0.1.3680043.14723.npz,C2,108117,63.0,111.0,115.0,155.5,94.5,124.5
1.2.826.0.1.3680043.14723.npz,C3,68677,38.0,89.0,119.0,126.0,77.5,123.5
1.2.826.0.1.3680043.14723.npz,C4,64674,35.0,97.0,124.0,104.5,76.5,120.0
1.2.826.0.1.3680043.14723.npz,C5,69166,37.0,105.0,125.0,81.5,79.5,121.5
1.2.826.0.1.3680043.14723.npz,C6,74035,40.0,113.0,134.0,58.0,91.5,121.0
1.2.826.0.1.3680043.14723.npz,C7,81341,44.0,122.0,148.0,38.0,112.0,118.0
1.2.826.0.1.3680043.24989.npz,C1,17993,31.0,46.0,78.0,188.5,137.0,132.0
1.2.826.0.1.3680043.24989.npz,C2,21938,51.0,54.0,55.0,173.5,145.0,133.5
1.2.826.0.1.3680043.24989.npz,C3,15306,29.0,45.0,57.0,141.5,142.5,134.5
1.2.826.0.1.3680043.24989.npz,C4,17252,33.0,47.0,58.0,120.5,147.5,136.0
1.2.826.0.1.3680043.24989.npz,C5,16369,32.0,45.0,59.0,98.0,149.5,133.5
1.2.826.0.1.3680043.24989.npz,C6,18535,35.0,62.0,58.0,77.5,162.0,135.0
1.2.826.0.1.3680043.24989.npz,C7,19025,37.0,67.0,65.0,57.5,169.5,133.5
1.2.826.0.1.3680043.18307.npz,C1,36693,34.0,67.0,104.0,210.0,145.5,120.0
1.2.826.0.1.3680043.18307.npz,C2,44704,56.0,69.0,77.0,194.0,158.5,124.5
1.2.826.0.1.3680043.18307.npz,C3,29620,38.0,52.0,79.0,166.0,159.0,123.5
1.2.826.0.1.3680043.18307.npz,C4,29315,36.0,61.0,81.0,146.0,165.5,123.5
1.2.826.0.1.3680043.18307.npz,C5,30078,40.0,70.0,79.0,121.0,167.0,125.5
1.2.826.0.1.3680043.18307.npz,C6,27039,42.0,75.0,81.0,103.0,171.5,123.5
1.2.826.0.1.3680043.18307.npz,C7,31821,32.0,85.0,96.0,90.0,176.5,121.0
1.2.826.0.1.3680043.21515.npz,C1,36170,47.0,72.0,140.0,208.5,65.0,136.0
1.2.826.0.1.3680043.21515.npz,C2,72030,66.0,91.0,94.0,189.0,63.5,133.0
1.2.826.0.1.3680043.21515.npz,C3,47501,39.0,74.0,94.0,154.5,57.0,133.0
1.2.826.0.1.3680043.21515.npz,C4,59405,58.0,77.0,99.0,120.0,56.5,131.5
1.2.826.0.1.3680043.21515.npz,C5,51425,69.0,84.0,100.0,110.5,56.0,131.0
1.2.826.0.1.3680043.21515.npz,C6,57006,42.0,97.0,104.0,76.0,62.5,129.0
1.2.826.0.1.3680043.21515.npz,C7,71953,49.0,112.0,120.0,50.5,77.0,127.0
1.2.826.0.1.3680043.31988.npz,C1,21389,31.0,60.0,99.0,163.5,50.0,148.5
1.2.826.0.1.3680043.31988.npz,C2,42153,51.0,77.0,67.0,149.5,63.5,147.5
1.2.826.0.1.3680043.31988.npz,C3,21181,50.0,50.0,71.0,130.0,71.0,150.5
1.2.826.0.1.3680043.31988.npz,C4,6118,36.0,57.0,71.0,126.0,85.5,153.5
1.2.826.0.1.3680043.31988.npz,C5,31032,44.0,68.0,77.0,113.0,95.0,151.5
1.2.826.0.1.3680043.31988.npz,C6,22050,53.0,80.0,81.0,104.5,120.0,156.5
1.2.826.0.1.3680043.31988.npz,C7,15115,44.0,86.0,86.0,93.0,140.0,161.0
1.2.826.0.1.3680043.14740.npz,C1,50990,48.0,65.0,119.0,213.0,55.5,120.5
1.2.826.0.1.3680043.14740.npz,C2,57680,83.0,74.0,81.0,191.5,56.0,123.5
1.2.826.0.1.3680043.14740.npz,C3,19609,54.0,71.0,77.0,143.0,59.5,125.5
1.2.826.0.1.3680043.14740.npz,C4,44358,73.0,66.0,81.0,119.5,62.0,126.5
1.2.826.0.1.3680043.14740.npz,C5,63375,76.0,80.0,86.0,98.0,78.0,124.0
1.2.826.0.1.3680043.14740.npz,C6,48392,74.0,114.0,83.0,83.0,113.0,122.5
1.2.826.0.1.3680043.14740.npz,C7,43392,89.0,111.0,92.0,70.5,138.5,124.0
1.2.826.0.1.3680043.20780.npz,C1,58351,33.0,95.0,165.0,198.5,77.5,128.5
1.2.826.0.1.3680043.20780.npz,C2,91021,63.0,93.0,113.0,183.5,90.5,128.5
1.2.826.0.1.3680043.20780.npz,C3,61119,41.0,81.0,111.0,147.5,98.5,123.5
1.2.826.0.1.3680043.20780.npz,C4,63502,50.0,93.0,114.0,126.0,111.5,124.0
1.2.826.0.1.3680043.20780.npz,C5,73735,61.0,91.0,114.0,108.5,119.5,125.0
1.2.826.0.1.3680043.20780.npz,C6,75148,60.0,102.0,121.0,92.0,140.0,126.5
1.2.826.0.1.3680043.20780.npz,C7,90160,52.0,129.0,136.0,70.0,167.5,130.0
1.2.826.0.1.3680043.20699.npz,C1,39276,49.0,75.0,115.0,187.5,90.5,127.5
1.2.826.0.1.3680043.20699.npz,C2,52634,68.0,80.0,83.0,172.0,89.0,126.5
1.2.826.0.1.3680043.20699.npz,C3,36815,42.0,64.0,89.0,140.0,92.0,122.5
1.2.826.0.1.3680043.20699.npz,C4,36859,38.0,68.0,90.0,121.0,101.0,121.0
1.2.826.0.1.3680043.20699.npz,C5,48498,46.0,81.0,94.0,99.0,107.5,122.0
1.2.826.0.1.3680043.20699.npz,C6,44674,44.0,89.0,94.0,81.0,117.5,117.0
1.2.826.0.1.3680043.20699.npz,C7,48744,46.0,94.0,107.0,62.0,128.0,117.5
1.2.826.0.1.3680043.6439.npz,C1,28963,32.0,57.0,116.0,193.0,98.5,122.0
1.2.826.0.1.3680043.6439.npz,C2,40280,51.0,72.0,79.0,179.5,106.0,121.5
1.2.826.0.1.3680043.6439.npz,C3,26791,26.0,61.0,80.0,149.0,103.5,119.0
1.2.826.0.1.3680043.6439.npz,C4,25908,30.0,62.0,83.0,130.0,107.0,118.5
1.2.826.0.1.3680043.6439.npz,C5,29117,29.0,71.0,81.0,111.5,112.5,116.5
1.2.826.0.1.3680043.6439.npz,C6,30448,27.0,84.0,84.0,93.5,119.0,120.0
1.2.826.0.1.3680043.6439.npz,C7,37618,34.0,90.0,98.0,74.0,126.0,119.0
1.2.826.0.1.3680043.15926.npz,C1,61633,44.0,100.0,150.0,185.0,64.0,132.0
1.2.826.0.1.3680043.15926.npz,C2,76049,63.0,112.0,109.0,173.5,78.0,131.5
1.2.826.0.1.3680043.15926.npz,C3,53885,25.0,96.0,111.0,154.5,77.0,131.5
1.2.826.0.1.3680043.15926.npz,C4,57384,47.0,92.0,116.0,124.5,81.0,130.0
1.2.826.0.1.3680043.15926.npz,C5,60110,51.0,100.0,121.0,106.5,89.0,131.5
1.2.826.0.1.3680043.15926.npz,C6,52898,49.0,143.0,123.0,91.5,119.5,136.5
1.2.826.0.1.3680043.15926.npz,C7,56259,38.0,160.0,139.0,85.0,145.0,145.5
1.2.826.0.1.3680043.14009.npz,C1,37974,46.0,58.0,123.0,194.0,72.0,125.5
1.2.826.0.1.3680043.14009.npz,C2,47125,66.0,75.0,83.0,176.0,71.5,132.5
1.2.826.0.1.3680043.14009.npz,C3,32494,35.0,65.0,79.0,146.5,65.5,131.5
1.2.826.0.1.3680043.14009.npz,C4,32852,36.0,62.0,80.0,125.0,66.0,131.0
1.2.826.0.1.3680043.14009.npz,C5,33154,37.0,71.0,81.0,101.5,73.5,128.5
1.2.826.0.1.3680043.14009.npz,C6,36354,44.0,76.0,84.0,80.0,81.0,126.0
1.2.826.0.1.3680043.14009.npz,C7,47839,46.0,107.0,102.0,59.0,112.5,125.0
1.2.826.0.1.3680043.2210.npz,C1,16156,33.0,48.0,75.0,207.5,126.0,129.5
1.2.826.0.1.3680043.2210.npz,C2,22540,52.0,52.0,51.0,191.0,133.0,126.5
1.2.826.0.1.3680043.2210.npz,C3,14812,34.0,44.0,52.0,162.0,131.0,125.0
1.2.826.0.1.3680043.2210.npz,C4,15571,36.0,47.0,54.0,140.0,135.5,123.0
1.2.826.0.1.3680043.2210.npz,C5,16355,37.0,49.0,55.0,117.5,139.5,121.5
1.2.826.0.1.3680043.2210.npz,C6,16004,35.0,58.0,59.0,94.5,147.0,119.5
1.2.826.0.1.3680043.2210.npz,C7,19125,38.0,63.0,68.0,72.0,150.5,118.0
1.2.826.0.1.3680043.25812.npz,C1,29272,31.0,67.0,102.0,210.5,108.5,114.0
1.2.826.0.1.3680043.25812.npz,C2,36076,46.0,76.0,78.0,195.0,109.0,120.0
1.2.826.0.1.3680043.25812.npz,C3,22354,34.0,62.0,76.0,172.0,109.0,125.0
1.2.826.0.1.3680043.25812.npz,C4,21951,35.0,60.0,72.0,155.5,112.0,128.0
1.2.826.0.1.3680043.25812.npz,C5,25479,35.0,69.0,74.0,138.5,114.5,132.0
1.2.826.0.1.3680043.25812.npz,C6,30238,34.0,80.0,82.0,120.0,122.0,137.0
1.2.826.0.1.3680043.25812.npz,C7,34126,41.0,81.0,98.0,100.5,139.5,134.0
1.2.826.0.1.3680043.17505.npz,C1,36857,29.0,70.0,122.0,172.5,126.0,123.0
1.2.826.0.1.3680043.17505.npz,C2,40086,50.0,77.0,83.0,160.0,136.5,123.5
1.2.826.0.1.3680043.17505.npz,C3,24076,30.0,60.0,80.0,130.0,134.0,125.0
1.2.826.0.1.3680043.17505.npz,C4,26079,35.0,68.0,84.0,111.5,143.0,127.0
1.2.826.0.1.3680043.17505.npz,C5,32336,39.0,80.0,89.0,91.5,155.0,128.5
1.2.826.0.1.3680043.17505.npz,C6,35401,35.0,87.0,88.0,75.5,166.5,126.0
1.2.826.0.1.3680043.17505.npz,C7,40192,37.0,98.0,103.0,56.5,183.0,126.5
1.2.826.0.1.3680043.14345.npz,C1,30584,31.0,60.0,105.0,213.5,85.0,136.5
1.2.826.0.1.3680043.14345.npz,C2,41045,59.0,73.0,77.0,198.5,99.5,135.5
1.2.826.0.1.3680043.14345.npz,C3,26583,37.0,65.0,76.0,163.5,100.5,135.0
1.2.826.0.1.3680043.14345.npz,C4,31803,61.0,69.0,77.0,129.5,109.5,136.5
1.2.826.0.1.3680043.14345.npz,C5,29567,64.0,70.0,82.0,108.0,118.0,136.0
1.2.826.0.1.3680043.14345.npz,C6,29687,45.0,84.0,85.0,96.5,133.0,131.5
1.2.826.0.1.3680043.14345.npz,C7,42830,51.0,88.0,107.0,73.5,143.0,127.5
1.2.826.0.1.3680043.14902.npz,C1,43008,41.0,67.0,122.0,188.5,120.5,138.0
1.2.826.0.1.3680043.14902.npz,C2,53402,58.0,74.0,77.0,171.0,128.0,136.5
1.2.826.0.1.3680043.14902.npz,C3,33032,32.0,63.0,81.0,135.0,130.5,136.5
1.2.826.0.1.3680043.14902.npz,C4,40803,33.0,80.0,86.0,113.5,132.0,136.0
1.2.826.0.1.3680043.14902.npz,C5,44216,33.0,80.0,83.0,93.5,131.0,134.5
1.2.826.0.1.3680043.14902.npz,C6,39184,41.0,76.0,89.0,70.5,130.0,131.5
1.2.826.0.1.3680043.14902.npz,C7,45081,37.0,87.0,93.0,55.5,143.5,130.5
1.2.826.0.1.3680043.20565.npz,C1,19768,30.0,53.0,103.0,167.0,126.5,118.5
1.2.826.0.1.3680043.20565.npz,C2,25317,58.0,61.0,64.0,148.0,126.5,116.0
1.2.826.0.1.3680043.20565.npz,C3,12663,27.0,54.0,62.0,127.5,118.0,117.0
1.2.826.0.1.3680043.20565.npz,C4,16986,31.0,57.0,65.0,110.5,115.5,117.5
1.2.826.0.1.3680043.20565.npz,C5,17359,28.0,61.0,66.0,95.0,117.5,120.0
1.2.826.0.1.3680043.20565.npz,C6,18193,29.0,64.0,67.0,78.5,122.0,123.5
1.2.826.0.1.3680043.20565.npz,C7,25447,32.0,79.0,93.0,62.0,137.5,122.5
1.2.826.0.1.3680043.28873.npz,C1,18958,29.0,54.0,91.0,198.5,126.0,123.5
1.2.826.0.1.3680043.28873.npz,C2,23626,48.0,58.0,61.0,184.0,132.0,120.5
1.2.826.0.1.3680043.28873.npz,C3,14785,28.0,49.0,62.0,156.0,133.5,119.0
1.2.826.0.1.3680043.28873.npz,C4,14439,30.0,53.0,67.0,138.0,134.5,118.5
1.2.826.0.1.3680043.28873.npz,C5,16236,43.0,65.0,68.0,114.5,144.5,115.0
1.2.826.0.1.3680043.28873.npz,C6,14925,42.0,74.0,75.0,97.0,153.0,114.5
1.2.826.0.1.3680043.28873.npz,C7,13490,39.0,67.0,83.0,82.5,159.5,111.5
1.2.826.0.1.3680043.16455.npz,C1,36187,33.0,70.0,120.0,186.5,100.0,132.0
1.2.826.0.1.3680043.16455.npz,C2,44425,56.0,76.0,87.0,173.0,102.0,132.5
1.2.826.0.1.3680043.16455.npz,C3,32083,30.0,70.0,90.0,140.0,102.0,132.0
1.2.826.0.1.3680043.16455.npz,C4,32797,31.0,68.0,85.0,121.5,110.0,132.5
1.2.826.0.1.3680043.16455.npz,C5,34385,35.0,79.0,89.0,103.5,115.5,133.5
1.2.826.0.1.3680043.16455.npz,C6,38347,39.0,80.0,94.0,84.5,119.0,134.0
1.2.826.0.1.3680043.16455.npz,C7,45034,32.0,97.0,109.0,70.0,130.5,136.5
1.2.826.0.1.3680043.9405.npz,C1,75309,42.0,91.0,153.0,208.0,68.5,114.5
1.2.826.0.1.3680043.9405.npz,C2,109417,79.0,105.0,127.0,183.5,74.5,109.5
1.2.826.0.1.3680043.9405.npz,C3,70156,41.0,103.0,123.0,148.5,75.5,110.5
1.2.826.0.1.3680043.9405.npz,C4,70158,49.0,104.0,119.0,123.5,75.0,112.5
1.2.826.0.1.3680043.9405.npz,C5,84699,56.0,106.0,122.0,102.0,79.0,116.0
1.2.826.0.1.3680043.9405.npz,C6,76723,52.0,129.0,133.0,76.0,107.5,117.5
1.2.826.0.1.3680043.9405.npz,C7,95974,64.0,136.0,152.0,60.0,126.0,121.0
1.2.826.0.1.3680043.9886.npz,C1,34763,35.0,67.0,126.0,192.5,99.5,130.0
1.2.826.0.1.3680043.9886.npz,C2,41281,49.0,76.0,72.0,178.5,108.0,124.0
1.2.826.0.1.3680043.9886.npz,C3,29154,29.0,63.0,79.0,147.5,102.5,123.5
1.2.826.0.1.3680043.9886.npz,C4,28107,31.0,70.0,84.0,127.5,106.0,122.0
1.2.826.0.1.3680043.9886.npz,C5,31903,30.0,78.0,89.0,109.0,106.0,119.5
1.2.826.0.1.3680043.9886.npz,C6,31072,28.0,88.0,91.0,91.0,104.0,115.5
1.2.826.0.1.3680043.9886.npz,C7,36175,37.0,92.0,96.0,69.5,113.0,116.0
1.2.826.0.1.3680043.30122.npz,C1,50822,29.0,82.0,133.0,177.5,101.0,107.5
1.2.826.0.1.3680043.30122.npz,C2,66421,55.0,94.0,94.0,161.5,116.0,110.0
1.2.826.0.1.3680043.30122.npz,C3,46068,37.0,86.0,92.0,128.5,114.0,109.0
1.2.826.0.1.3680043.30122.npz,C4,45706,43.0,85.0,97.0,105.5,119.5,110.5
1.2.826.0.1.3680043.30122.npz,C5,50621,41.0,89.0,102.0,84.5,125.5,112.0
1.2.826.0.1.3680043.30122.npz,C6,58211,43.0,102.0,105.0,61.5,140.0,113.5
1.2.826.0.1.3680043.30122.npz,C7,70957,45.0,112.0,132.0,38.5,153.0,114.0
1.2.826.0.1.3680043.719.npz,C1,37294,34.0,77.0,114.0,210.0,79.5,131.0
1.2.826.0.1.3680043.719.npz,C2,42857,46.0,81.0,83.0,196.0,92.5,128.5
1.2.826.0.1.3680043.719.npz,C3,29770,33.0,64.0,82.0,169.5,101.0,127.0
1.2.826.0.1.3680043.719.npz,C4,29576,40.0,60.0,84.0,152.0,115.0,125.0
1.2.826.0.1.3680043.719.npz,C5,33562,38.0,69.0,80.0,135.0,125.5,125.0
1.2.826.0.1.3680043.719.npz,C6,34884,40.0,104.0,83.0,117.0,154.0,121.5
1.2.826.0.1.3680043.719.npz,C7,43804,40.0,111.0,107.0,101.0,167.5,121.5
1.2.826.0.1.3680043.17061.npz,C1,61122,35.0,88.0,142.0,181.5,64.0,120.0
1.2.826.0.1.3680043.17061.npz,C2,82007,59.0,101.0,111.0,167.5,65.5,118.5
1.2.826.0.1.3680043.17061.npz,C3,59317,36.0,84.0,108.0,132.0,57.0,115.0
1.2.826.0.1.3680043.17061.npz,C4,60588,41.0,86.0,116.0,109.5,67.0,110.0
1.2.826.0.1.3680043.17061.npz,C5,70884,43.0,94.0,114.0,86.5,76.0,110.0
1.2.826.0.1.3680043.17061.npz,C6,73196,46.0,120.0,118.0,73.0,100.0,108.0
1.2.826.0.1.3680043.17061.npz,C7,82343,49.0,109.0,138.0,55.5,123.5,107.0
1.2.826.0.1.3680043.20523.npz,C1,61307,31.0,96.0,162.0,198.5,99.0,134.0
1.2.826.0.1.3680043.20523.npz,C2,78057,51.0,106.0,113.0,184.5,106.0,130.5
1.2.826.0.1.3680043.20523.npz,C3,49010,29.0,93.0,112.0,155.5,101.5,131.0
1.2.826.0.1.3680043.20523.npz,C4,49316,33.0,92.0,110.0,136.5,105.0,130.0
1.2.826.0.1.3680043.20523.npz,C5,52558,36.0,98.0,109.0,119.0,111.0,127.5
1.2.826.0.1.3680043.20523.npz,C6,56884,38.0,115.0,110.0,100.0,123.5,125.0
1.2.826.0.1.3680043.20523.npz,C7,73217,40.0,127.0,140.0,79.0,134.5,119.0
1.2.826.0.1.3680043.8379.npz,C1,57704,32.0,98.0,164.0,181.0,93.0,111.0
1.2.826.0.1.3680043.8379.npz,C2,68312,51.0,95.0,109.0,163.5,95.5,106.5
1.2.826.0.1.3680043.8379.npz,C3,48544,37.0,87.0,103.0,132.5,95.5,105.5
1.2.826.0.1.3680043.8379.npz,C4,50550,31.0,90.0,111.0,116.5,100.0,102.5
1.2.826.0.1.3680043.8379.npz,C5,55018,33.0,98.0,111.0,95.5,108.0,105.5
1.2.826.0.1.3680043.8379.npz,C6,58859,31.0,114.0,109.0,77.5,122.0,105.5
1.2.826.0.1.3680043.8379.npz,C7,65181,34.0,123.0,133.0,60.0,135.5,101.5
1.2.826.0.1.3680043.2286.npz,C1,56076,39.0,75.0,139.0,187.5,123.5,109.5
1.2.826.0.1.3680043.2286.npz,C2,62332,63.0,84.0,99.0,169.5,110.0,109.5
1.2.826.0.1.3680043.2286.npz,C3,38902,38.0,74.0,92.0,139.0,100.0,109.0
1.2.826.0.1.3680043.2286.npz,C4,43542,36.0,79.0,100.0,128.0,102.5,113.0
1.2.826.0.1.3680043.2286.npz,C5,45219,39.0,92.0,101.0,104.5,110.0,113.5
1.2.826.0.1.3680043.2286.npz,C6,49341,38.0,78.0,105.0,86.0,108.0,112.5
1.2.826.0.1.3680043.2286.npz,C7,69127,46.0,102.0,126.0,70.0,136.0,116.0
1.2.826.0.1.3680043.21758.npz,C1,21447,27.0,58.0,99.0,194.5,104.0,143.5
1.2.826.0.1.3680043.21758.npz,C2,24415,43.0,64.0,69.0,183.5,114.0,142.5
1.2.826.0.1.3680043.21758.npz,C3,14371,26.0,55.0,65.0,159.0,116.5,142.5
1.2.826.0.1.3680043.21758.npz,C4,14393,27.0,53.0,66.0,143.5,122.5,140.0
1.2.826.0.1.3680043.21758.npz,C5,15828,28.0,58.0,71.0,129.0,129.0,139.5
1.2.826.0.1.3680043.21758.npz,C6,16844,31.0,61.0,73.0,113.5,134.5,134.5
1.2.826.0.1.3680043.21758.npz,C7,21628,35.0,53.0,95.0,98.5,135.5,132.5
1.2.826.0.1.3680043.29045.npz,C1,30629,30.0,59.0,105.0,180.0,62.5,121.5
1.2.826.0.1.3680043.29045.npz,C2,38766,58.0,69.0,69.0,163.0,67.5,121.5
1.2.826.0.1.3680043.29045.npz,C3,23859,29.0,54.0,73.0,133.5,59.0,121.5
1.2.826.0.1.3680043.29045.npz,C4,21338,33.0,45.0,76.0,114.5,55.5,119.0
1.2.826.0.1.3680043.29045.npz,C5,21792,46.0,68.0,74.0,99.0,70.0,118.0
1.2.826.0.1.3680043.29045.npz,C6,29832,55.0,92.0,84.0,86.5,87.0,121.0
1.2.826.0.1.3680043.29045.npz,C7,30814,58.0,93.0,95.0,73.0,102.5,116.5
1.2.826.0.1.3680043.2454.npz,C1,56142,32.0,76.0,133.0,162.0,114.0,121.5
1.2.826.0.1.3680043.2454.npz,C2,60381,67.0,94.0,88.0,142.5,109.0,123.0
1.2.826.0.1.3680043.2454.npz,C3,33713,43.0,81.0,95.0,107.5,100.5,120.5
1.2.826.0.1.3680043.2454.npz,C4,33733,31.0,73.0,92.0,99.5,98.5,115.0
1.2.826.0.1.3680043.2454.npz,C5,39083,33.0,85.0,100.0,80.5,100.5,117.0
1.2.826.0.1.3680043.2454.npz,C6,40181,36.0,96.0,99.0,62.0,111.0,119.5
1.2.826.0.1.3680043.2454.npz,C7,44855,38.0,95.0,110.0,46.0,119.5,121.0
1.2.826.0.1.3680043.26990.npz,C1,33767,33.0,63.0,118.0,200.5,88.5,135.0
1.2.826.0.1.3680043.26990.npz,C2,44848,61.0,72.0,81.0,183.5,97.0,132.5
1.2.826.0.1.3680043.26990.npz,C3,29312,36.0,72.0,81.0,150.0,99.0,133.5
1.2.826.0.1.3680043.26990.npz,C4,35053,45.0,73.0,85.0,132.5,102.5,130.5
1.2.826.0.1.3680043.26990.npz,C5,44002,49.0,78.0,88.0,108.5,117.0,129.0
1.2.826.0.1.3680043.26990.npz,C6,50919,52.0,91.0,92.0,87.0,125.5,127.0
1.2.826.0.1.3680043.26990.npz,C7,63048,57.0,95.0,105.0,66.5,142.5,124.5
1.2.826.0.1.3680043.16498.npz,C1,35633,33.0,66.0,121.0,199.5,147.0,138.5
1.2.826.0.1.3680043.16498.npz,C2,39676,51.0,75.0,78.0,186.5,155.5,140.0
1.2.826.0.1.3680043.16498.npz,C3,22731,28.0,64.0,78.0,157.0,153.0,141.0
1.2.826.0.1.3680043.16498.npz,C4,23284,33.0,64.0,79.0,138.5,155.0,137.5
1.2.826.0.1.3680043.16498.npz,C5,25393,36.0,67.0,81.0,121.0,157.5,135.5
1.2.826.0.1.3680043.16498.npz,C6,27874,37.0,66.0,80.0,105.5,160.0,132.0
1.2.826.0.1.3680043.16498.npz,C7,33051,38.0,87.0,95.0,89.0,174.5,129.5
1.2.826.0.1.3680043.24107.npz,C1,11666,27.0,40.0,68.0,182.5,137.0,128.0
1.2.826.0.1.3680043.24107.npz,C2,14272,47.0,42.0,49.0,169.5,138.0,125.5
1.2.826.0.1.3680043.24107.npz,C3,7947,23.0,33.0,46.0,140.5,134.5,125.0
1.2.826.0.1.3680043.24107.npz,C4,7919,27.0,34.0,44.0,123.5,135.0,123.0
1.2.826.0.1.3680043.24107.npz,C5,8496,26.0,38.0,48.0,106.0,139.0,122.0
1.2.826.0.1.3680043.24107.npz,C6,7885,25.0,46.0,50.0,87.5,144.0,122.0
1.2.826.0.1.3680043.24107.npz,C7,9630,30.0,48.0,56.0,70.0,147.0,122.0
1.2.826.0.1.3680043.9142.npz,C1,48410,28.0,91.0,143.0,182.0,87.5,123.5
1.2.826.0.1.3680043.9142.npz,C2,56476,46.0,88.0,103.0,168.0,96.0,126.5
1.2.826.0.1.3680043.9142.npz,C3,30242,33.0,80.0,94.0,134.5,97.0,126.0
1.2.826.0.1.3680043.9142.npz,C4,28839,26.0,69.0,93.0,122.0,95.5,126.5
1.2.826.0.1.3680043.9142.npz,C5,32194,29.0,85.0,100.0,104.5,102.5,125.0
1.2.826.0.1.3680043.9142.npz,C6,38007,31.0,94.0,108.0,86.5,110.0,125.0
1.2.826.0.1.3680043.9142.npz,C7,44545,33.0,106.0,121.0,66.5,123.0,124.5
1.2.826.0.1.3680043.30442.npz,C1,27554,27.0,56.0,98.0,197.5,91.0,126.0
1.2.826.0.1.3680043.30442.npz,C2,32478,44.0,67.0,74.0,182.0,98.5,124.0
1.2.826.0.1.3680043.30442.npz,C3,22209,26.0,58.0,71.0,151.0,99.0,124.5
1.2.826.0.1.3680043.30442.npz,C4,19736,26.0,59.0,71.0,130.0,103.5,123.5
1.2.826.0.1.3680043.30442.npz,C5,22964,31.0,63.0,71.0,109.5,108.5,122.5
1.2.826.0.1.3680043.30442.npz,C6,24333,30.0,71.0,71.0,90.0,115.5,123.5
1.2.826.0.1.3680043.30442.npz,C7,29907,34.0,87.0,91.0,70.0,132.5,122.5
